City,State,Year,City Totals,Rank
Lake,Illinois,1989,17,145.0
Lake,Illinois,1990,16,162.0
Lake,Illinois,1992,16,179.0
Lake,Illinois,1994,14,205.0
Lake,Illinois,1988,12,195.0
Lake,Illinois,1987,11,215.0
Lake,Illinois,1984,10,235.0
Lake,Illinois,1986,10,249.0
Lake,Illinois,1991,9,271.0
Lake,Illinois,1993,1,1068.0
Lake,Indiana,1993,124,34.0
Lake,Indiana,1982,119,23.0
Lake,Indiana,1995,114,34.0
Lake,Indiana,1994,113,36.0
Lake,Indiana,2007,113,30.0
Lake,Indiana,1980,112,29.0
Lake,Indiana,1981,111,29.0
Lake,Indiana,1997,111,28.0
Lake,Indiana,1984,107,25.0
Lake,Indiana,2001,107,24.0
Lake,Indiana,2003,107,24.0
Lake,Indiana,1992,103,38.0
Lake,Indiana,1998,95,29.0
Lake,Indiana,1999,90,31.0
Lake,Indiana,2000,90,26.0
Lake,Indiana,2005,89,37.0
Lake,Indiana,1983,87,34.0
Lake,Indiana,2008,85,39.0
Lake,Indiana,2009,85,36.0
Lake,Indiana,2010,85,35.0
Lake,Indiana,1991,84,41.0
Lake,Indiana,2004,83,38.0
Lake,Indiana,2002,81,36.0
Lake,Indiana,2014,80,35.0
Lake,Indiana,1990,78,41.0
Lake,Indiana,2006,78,47.0
Lake,Indiana,2013,78,37.0
Lake,Indiana,1988,77,35.0
Lake,Indiana,1989,77,36.0
Lake,Indiana,1985,74,41.0
Lake,Indiana,1986,61,51.0
Lake,Indiana,2011,60,51.0
Lake,Indiana,2012,56,58.0
Lake,Indiana,1987,42,70.0
Lake,Indiana,1996,38,83.0
Lake,Michigan,1998,3,538.0
Lake,Michigan,2000,3,512.0
Lake,Michigan,2002,3,539.0
Lake,Michigan,1999,2,650.0
Lake,Michigan,2001,2,671.0
Lake,Michigan,2006,2,674.0
Lake,Michigan,1981,1,1151.0
Lake,Michigan,1989,1,1050.0
Lake,Michigan,1990,1,1060.0
Lake,Michigan,1991,1,1029.0
Lake,Michigan,2008,1,935.0
Lake,Michigan,2011,1,984.0
Lake,Minnesota,1993,2,779.0
Lake,Minnesota,2001,2,671.0
Lake,Minnesota,1980,1,1239.0
Lake,Minnesota,1987,1,1071.0
Lake,Minnesota,2008,1,935.0
Lake,Montana,1983,3,625.0
Lake,Montana,1984,3,624.0
Lake,Montana,2005,3,539.0
Lake,Montana,2004,2,704.0
Lake,Montana,2007,2,715.0
Lake,Montana,1981,1,1151.0
Lake,Montana,1991,1,1029.0
Lake,Montana,1992,1,1091.0
Lake,Montana,1995,1,1078.0
Lake,Montana,2000,1,947.0
Lake,Montana,2002,1,946.0
Lake,Montana,2006,1,929.0
Lake,Montana,2008,1,935.0
Lake,Montana,2009,1,1001.0
Lake,Montana,2010,1,922.0
Lake,Montana,2012,1,944.0
Lake,Montana,2013,1,921.0
Lake,Montana,2014,1,933.0
Lake,Ohio,1980,12,234.0
Lake,Ohio,1981,6,418.0
Lake,Ohio,1986,5,437.0
Lake,Ohio,2006,4,451.0
Lake,Ohio,2010,4,442.0
Lake,Ohio,1982,3,706.0
Lake,Ohio,1983,3,625.0
Lake,Ohio,1985,3,641.0
Lake,Ohio,1988,3,591.0
Lake,Ohio,1991,3,586.0
Lake,Ohio,1994,3,629.0
Lake,Ohio,2014,3,545.0
Lake,Ohio,1984,2,794.0
Lake,Ohio,1987,2,813.0
Lake,Ohio,1990,2,777.0
Lake,Ohio,1992,2,816.0
Lake,Ohio,1995,2,777.0
Lake,Ohio,2000,2,670.0
Lake,Ohio,2007,2,715.0
Lake,Ohio,2011,2,694.0
Lake,Ohio,1993,1,1068.0
Lake,Ohio,1998,1,939.0
Lake,Ohio,2004,1,945.0
Lake,Ohio,2009,1,1001.0
Lake,Ohio,2012,1,944.0
Lake,Oregon,1981,1,1151.0
Lake,Oregon,1986,1,1119.0
Lake,Oregon,1992,1,1091.0
Lake,Oregon,1993,1,1068.0
Lake,Oregon,1998,1,939.0
Lake,Oregon,2000,1,947.0
Lake,Oregon,2007,1,960.0
Lake,South Dakota,1990,1,1060.0
Lake,South Dakota,1991,1,1029.0
Lake,South Dakota,2012,1,944.0
Lake,Tennessee,2011,2,694.0
Lake,Tennessee,1980,1,1239.0
Lake,Tennessee,1982,1,1232.0
Lake,Tennessee,1983,1,1130.0
Lake,Tennessee,2000,1,947.0
Lake,Tennessee,2007,1,960.0
Lake,Tennessee,2008,1,935.0
Lake of the Woods,Minnesota,1981,1,1151.0
Lamar,Alabama,1980,1,1239.0
Lamar,Alabama,1981,1,1151.0
Lamar,Alabama,1992,1,1091.0
Lamar,Georgia,1988,3,591.0
Lamar,Georgia,1989,3,606.0
Lamar,Georgia,1995,3,593.0
Lamar,Georgia,1984,2,794.0
Lamar,Georgia,1991,2,737.0
Lamar,Georgia,1994,2,790.0
Lamar,Georgia,1996,2,736.0
Lamar,Georgia,1983,1,1130.0
Lamar,Georgia,1985,1,1132.0
Lamar,Georgia,1986,1,1119.0
Lamar,Georgia,1987,1,1071.0
Lamar,Georgia,1993,1,1068.0
Lamar,Georgia,2004,1,945.0
Lamar,Georgia,2005,1,953.0
Lamar,Georgia,2008,1,935.0
Lamar,Georgia,2009,1,1001.0
Lamar,Georgia,2010,1,922.0
Lamar,Georgia,2011,1,984.0
Lamar,Georgia,2012,1,944.0
Lamar,Mississippi,2011,4,443.0
Lamar,Mississippi,2003,3,522.0
Lamar,Mississippi,1981,2,872.0
Lamar,Mississippi,2008,2,672.0
Lamar,Mississippi,2014,2,690.0
Lamar,Mississippi,1997,1,964.0
Lamar,Mississippi,2002,1,946.0
Lamar,Mississippi,2005,1,953.0
Lamar,Mississippi,2006,1,929.0
Lamar,Mississippi,2009,1,1001.0
Lamar,Mississippi,2010,1,922.0
Lamar,Texas,1980,8,329.0
Lamar,Texas,1998,7,291.0
Lamar,Texas,1995,6,357.0
Lamar,Texas,2002,6,324.0
Lamar,Texas,2004,6,317.0
Lamar,Texas,2013,6,320.0
Lamar,Texas,1982,5,477.0
Lamar,Texas,1985,5,426.0
Lamar,Texas,1988,5,390.0
Lamar,Texas,2012,5,379.0
Lamar,Texas,1981,4,561.0
Lamar,Texas,1993,4,525.0
Lamar,Texas,1996,4,474.0
Lamar,Texas,2011,4,443.0
Lamar,Texas,2014,4,445.0
Lamar,Texas,1984,3,624.0
Lamar,Texas,1986,3,652.0
Lamar,Texas,1989,3,606.0
Lamar,Texas,2001,3,519.0
Lamar,Texas,1987,2,813.0
Lamar,Texas,1990,2,777.0
Lamar,Texas,1991,2,737.0
Lamar,Texas,1997,2,703.0
Lamar,Texas,1999,2,650.0
Lamar,Texas,2005,2,675.0
Lamar,Texas,2006,2,674.0
Lamar,Texas,2010,2,667.0
Lamar,Texas,1983,1,1130.0
Lamar,Texas,1992,1,1091.0
Lamar,Texas,1994,1,1045.0
Lamar,Texas,2000,1,947.0
Lamar,Texas,2003,1,944.0
Lamar,Texas,2007,1,960.0
Lamar,Texas,2008,1,935.0
Lamar,Texas,2009,1,1001.0
Lamb,Texas,1981,3,679.0
Lamb,Texas,1982,3,706.0
Lamb,Texas,1984,3,624.0
Lamb,Texas,1987,3,615.0
Lamb,Texas,1992,3,634.0
Lamb,Texas,1983,2,808.0
Lamb,Texas,1988,2,760.0
Lamb,Texas,1990,2,777.0
Lamb,Texas,1993,2,779.0
Lamb,Texas,1996,2,736.0
Lamb,Texas,1997,2,703.0
Lamb,Texas,2002,2,670.0
Lamb,Texas,1991,1,1029.0
Lamb,Texas,1994,1,1045.0
Lamb,Texas,2000,1,947.0
Lamb,Texas,2008,1,935.0
Lamb,Texas,2009,1,1001.0
Lamb,Texas,2012,1,944.0
Lamoille,Vermont,2000,3,512.0
Lamoille,Vermont,1991,2,737.0
Lamoille,Vermont,1995,2,777.0
Lamoille,Vermont,1998,2,694.0
Lamoille,Vermont,2001,2,671.0
Lamoille,Vermont,1980,1,1239.0
Lamoille,Vermont,1984,1,1105.0
Lamoille,Vermont,1999,1,900.0
Lamoille,Vermont,2008,1,935.0
Lamoille,Vermont,2009,1,1001.0
Lamoille,Vermont,2013,1,921.0
Lamoille,Vermont,2014,1,933.0
Lampasas,Texas,1984,4,503.0
Lampasas,Texas,1998,3,538.0
Lampasas,Texas,1982,2,906.0
Lampasas,Texas,1986,2,828.0
Lampasas,Texas,1991,2,737.0
Lampasas,Texas,1996,2,736.0
Lampasas,Texas,1980,1,1239.0
Lampasas,Texas,1983,1,1130.0
Lampasas,Texas,1985,1,1132.0
Lampasas,Texas,1990,1,1060.0
Lampasas,Texas,1997,1,964.0
Lampasas,Texas,2000,1,947.0
Lampasas,Texas,2001,1,962.0
Lampasas,Texas,2002,1,946.0
Lampasas,Texas,2003,1,944.0
Lampasas,Texas,2007,1,960.0
Lampasas,Texas,2013,1,921.0
Lancaster,Nebraska,1987,11,215.0
Lancaster,Nebraska,1992,11,245.0
Lancaster,Nebraska,1998,10,220.0
Lancaster,Nebraska,1980,9,296.0
Lancaster,Nebraska,1999,9,223.0
Lancaster,Nebraska,2004,8,261.0
Lancaster,Nebraska,2009,8,290.0
Lancaster,Nebraska,2014,8,264.0
Lancaster,Nebraska,1981,7,358.0
Lancaster,Nebraska,1985,7,321.0
Lancaster,Nebraska,1988,7,293.0
Lancaster,Nebraska,1993,7,354.0
Lancaster,Nebraska,1997,7,291.0
Lancaster,Nebraska,2002,7,284.0
Lancaster,Nebraska,2007,7,310.0
Lancaster,Nebraska,2000,6,275.0
Lancaster,Nebraska,2001,6,316.0
Lancaster,Nebraska,2008,6,323.0
Lancaster,Nebraska,2012,6,330.0
Lancaster,Nebraska,2003,5,353.0
Lancaster,Nebraska,2006,5,383.0
Lancaster,Nebraska,2013,5,366.0
Lancaster,Nebraska,1984,4,503.0
Lancaster,Nebraska,1989,4,484.0
Lancaster,Nebraska,1994,4,511.0
Lancaster,Nebraska,1996,4,474.0
Lancaster,Nebraska,2005,4,449.0
Lancaster,Nebraska,2011,4,443.0
Lancaster,Nebraska,1983,3,625.0
Lancaster,Nebraska,1986,3,652.0
Lancaster,Nebraska,1982,2,906.0
Lancaster,Nebraska,1990,2,777.0
Lancaster,Nebraska,1995,2,777.0
Lancaster,Nebraska,2010,2,667.0
Lancaster,Pennsylvania,2006,21,137.0
Lancaster,Pennsylvania,1991,18,142.0
Lancaster,Pennsylvania,2012,17,155.0
Lancaster,Pennsylvania,1993,15,196.0
Lancaster,Pennsylvania,2001,14,164.0
Lancaster,Pennsylvania,2007,14,193.0
Lancaster,Pennsylvania,2009,14,190.0
Lancaster,Pennsylvania,2014,14,171.0
Lancaster,Pennsylvania,1990,13,193.0
Lancaster,Pennsylvania,2000,12,170.0
Lancaster,Pennsylvania,2013,12,188.0
Lancaster,Pennsylvania,1987,11,215.0
Lancaster,Pennsylvania,1992,11,245.0
Lancaster,Pennsylvania,1994,11,250.0
Lancaster,Pennsylvania,2003,11,214.0
Lancaster,Pennsylvania,2004,11,203.0
Lancaster,Pennsylvania,1998,10,220.0
Lancaster,Pennsylvania,2008,10,229.0
Lancaster,Pennsylvania,2010,10,232.0
Lancaster,Pennsylvania,1986,9,273.0
Lancaster,Pennsylvania,1999,9,223.0
Lancaster,Pennsylvania,2002,9,227.0
Lancaster,Pennsylvania,1980,8,329.0
Lancaster,Pennsylvania,1989,8,273.0
Lancaster,Pennsylvania,1997,8,257.0
Lancaster,Pennsylvania,2011,8,261.0
Lancaster,Pennsylvania,1995,7,318.0
Lancaster,Pennsylvania,1981,6,418.0
Lancaster,Pennsylvania,1984,6,353.0
Lancaster,Pennsylvania,1985,6,376.0
Lancaster,Pennsylvania,2005,6,339.0
Lancaster,Pennsylvania,1983,5,436.0
Lancaster,Pennsylvania,1988,5,390.0
Lancaster,Pennsylvania,1996,5,405.0
Lancaster,Pennsylvania,1982,4,559.0
Lancaster,South Carolina,2012,14,171.0
Lancaster,South Carolina,1983,8,288.0
Lancaster,South Carolina,1999,8,244.0
Lancaster,South Carolina,2013,8,258.0
Lancaster,South Carolina,2014,8,264.0
Lancaster,South Carolina,1982,7,355.0
Lancaster,South Carolina,1991,7,324.0
Lancaster,South Carolina,2000,7,250.0
Lancaster,South Carolina,1984,6,353.0
Lancaster,South Carolina,1993,6,397.0
Lancaster,South Carolina,2011,6,329.0
Lancaster,South Carolina,1985,5,426.0
Lancaster,South Carolina,1989,5,409.0
Lancaster,South Carolina,1990,5,428.0
Lancaster,South Carolina,1992,5,459.0
Lancaster,South Carolina,1994,5,447.0
Lancaster,South Carolina,1997,5,378.0
Lancaster,South Carolina,2002,5,387.0
Lancaster,South Carolina,2008,5,372.0
Lancaster,South Carolina,2010,5,381.0
Lancaster,South Carolina,1981,4,561.0
Lancaster,South Carolina,1996,4,474.0
Lancaster,South Carolina,2003,4,419.0
Lancaster,South Carolina,2009,4,481.0
Lancaster,South Carolina,1980,3,728.0
Lancaster,South Carolina,1986,3,652.0
Lancaster,South Carolina,1987,3,615.0
Lancaster,South Carolina,1995,3,593.0
Lancaster,South Carolina,1998,3,538.0
Lancaster,South Carolina,2004,3,534.0
Lancaster,South Carolina,2006,3,540.0
Lancaster,South Carolina,2007,3,551.0
Lancaster,South Carolina,1988,2,760.0
Lancaster,South Carolina,2005,2,675.0
Lancaster,South Carolina,2001,1,962.0
Lancaster,Virginia,2001,3,519.0
Lancaster,Virginia,1982,2,906.0
Lancaster,Virginia,1983,2,808.0
Lancaster,Virginia,1985,2,818.0
Lancaster,Virginia,2006,2,674.0
Lancaster,Virginia,2010,2,667.0
Lancaster,Virginia,1981,1,1151.0
Lancaster,Virginia,1986,1,1119.0
Lancaster,Virginia,1988,1,1034.0
Lancaster,Virginia,1991,1,1029.0
Lancaster,Virginia,1994,1,1045.0
Lancaster,Virginia,1996,1,1019.0
Lancaster,Virginia,2005,1,953.0
Lancaster,Virginia,2008,1,935.0
Lancaster,Virginia,2011,1,984.0
Lancaster,Virginia,2012,1,944.0
Lander,Nevada,1998,3,538.0
Lander,Nevada,1984,2,794.0
Lander,Nevada,1983,1,1130.0
Lander,Nevada,1991,1,1029.0
Lander,Nevada,1995,1,1078.0
Lander,Nevada,2004,1,945.0
Lander,Nevada,2007,1,960.0
Lane,Kansas,2012,1,944.0
Lane,Oregon,1986,17,171.0
Lane,Oregon,2005,15,169.0
Lane,Oregon,1982,14,195.0
Lane,Oregon,1998,14,170.0
Lane,Oregon,1984,13,191.0
Lane,Oregon,1988,13,185.0
Lane,Oregon,1995,13,193.0
Lane,Oregon,1992,12,229.0
Lane,Oregon,2006,12,211.0
Lane,Oregon,1989,11,213.0
Lane,Oregon,1996,11,214.0
Lane,Oregon,2010,10,232.0
Lane,Oregon,2001,9,236.0
Lane,Oregon,1987,8,294.0
Lane,Oregon,1991,8,289.0
Lane,Oregon,2008,8,264.0
Lane,Oregon,2012,8,263.0
Lane,Oregon,1981,7,358.0
Lane,Oregon,1985,7,321.0
Lane,Oregon,1994,7,347.0
Lane,Oregon,2000,7,250.0
Lane,Oregon,1980,6,434.0
Lane,Oregon,1983,6,381.0
Lane,Oregon,1993,6,397.0
Lane,Oregon,2002,6,324.0
Lane,Oregon,2003,6,311.0
Lane,Oregon,2004,6,317.0
Lane,Oregon,1990,5,428.0
Lane,Oregon,1997,5,378.0
Lane,Oregon,1999,5,339.0
Lane,Oregon,2009,4,481.0
Lane,Oregon,2011,4,443.0
Lane,Oregon,2013,4,435.0
Lane,Oregon,2014,4,445.0
Lane,Oregon,2007,2,715.0
Langlade,Wisconsin,1980,1,1239.0
Langlade,Wisconsin,1988,1,1034.0
Langlade,Wisconsin,1991,1,1029.0
Langlade,Wisconsin,1993,1,1068.0
Langlade,Wisconsin,1994,1,1045.0
Langlade,Wisconsin,1996,1,1019.0
Langlade,Wisconsin,2000,1,947.0
Langlade,Wisconsin,2002,1,946.0
Langlade,Wisconsin,2003,1,944.0
Lanier,Georgia,1987,4,498.0
Lanier,Georgia,1988,2,760.0
Lanier,Georgia,1989,2,767.0
Lanier,Georgia,1981,1,1151.0
Lanier,Georgia,1983,1,1130.0
Lanier,Georgia,1985,1,1132.0
Lanier,Georgia,1992,1,1091.0
Lanier,Georgia,1995,1,1078.0
Lanier,Georgia,2013,1,921.0
Lanier,Georgia,2014,1,933.0
Lapeer,Michigan,2003,6,311.0
Lapeer,Michigan,1986,5,437.0
Lapeer,Michigan,1992,5,459.0
Lapeer,Michigan,2002,5,387.0
Lapeer,Michigan,2006,5,383.0
Lapeer,Michigan,1987,4,498.0
Lapeer,Michigan,1990,4,501.0
Lapeer,Michigan,1988,3,591.0
Lapeer,Michigan,1981,2,872.0
Lapeer,Michigan,1985,2,818.0
Lapeer,Michigan,1989,2,767.0
Lapeer,Michigan,2011,2,694.0
Lapeer,Michigan,1982,1,1232.0
Lapeer,Michigan,1983,1,1130.0
Lapeer,Michigan,1984,1,1105.0
Lapeer,Michigan,1991,1,1029.0
Lapeer,Michigan,1994,1,1045.0
Lapeer,Michigan,1995,1,1078.0
Lapeer,Michigan,1997,1,964.0
Lapeer,Michigan,1998,1,939.0
Lapeer,Michigan,2001,1,962.0
Lapeer,Michigan,2004,1,945.0
Lapeer,Michigan,2005,1,953.0
Lapeer,Michigan,2010,1,922.0
Lapeer,Michigan,2014,1,933.0
Laramie,Wyoming,1986,9,273.0
Laramie,Wyoming,2005,6,339.0
Laramie,Wyoming,1980,5,501.0
Laramie,Wyoming,1983,5,436.0
Laramie,Wyoming,1985,4,527.0
Laramie,Wyoming,1991,4,484.0
Laramie,Wyoming,2009,4,481.0
Laramie,Wyoming,1982,3,706.0
Laramie,Wyoming,1987,3,615.0
Laramie,Wyoming,1992,3,634.0
Laramie,Wyoming,1994,3,629.0
Laramie,Wyoming,2000,3,512.0
Laramie,Wyoming,2008,3,529.0
Laramie,Wyoming,2014,3,545.0
Laramie,Wyoming,1981,2,872.0
Laramie,Wyoming,1984,2,794.0
Laramie,Wyoming,1988,2,760.0
Laramie,Wyoming,1990,2,777.0
Laramie,Wyoming,1996,2,736.0
Laramie,Wyoming,1997,2,703.0
Laramie,Wyoming,1998,2,694.0
Laramie,Wyoming,2002,2,670.0
Laramie,Wyoming,2003,2,676.0
Laramie,Wyoming,2006,2,674.0
Laramie,Wyoming,2011,2,694.0
Laramie,Wyoming,2012,2,684.0
Laramie,Wyoming,1993,1,1068.0
Laramie,Wyoming,1995,1,1078.0
Laramie,Wyoming,1999,1,900.0
Laramie,Wyoming,2001,1,962.0
Laramie,Wyoming,2004,1,945.0
Laramie,Wyoming,2007,1,960.0
Laramie,Wyoming,2013,1,921.0
Larimer,Colorado,1985,15,173.0
Larimer,Colorado,1981,9,287.0
Larimer,Colorado,1999,7,268.0
Larimer,Colorado,1988,6,330.0
Larimer,Colorado,1989,6,339.0
Larimer,Colorado,1995,6,357.0
Larimer,Colorado,2005,6,339.0
Larimer,Colorado,2009,6,360.0
Larimer,Colorado,1986,5,437.0
Larimer,Colorado,1998,5,383.0
Larimer,Colorado,2006,5,383.0
Larimer,Colorado,2008,5,372.0
Larimer,Colorado,2014,5,378.0
Larimer,Colorado,1980,4,594.0
Larimer,Colorado,1984,4,503.0
Larimer,Colorado,1990,4,501.0
Larimer,Colorado,1994,4,511.0
Larimer,Colorado,1996,4,474.0
Larimer,Colorado,1997,4,454.0
Larimer,Colorado,2000,4,411.0
Larimer,Colorado,2004,4,438.0
Larimer,Colorado,2007,4,462.0
Larimer,Colorado,2010,4,442.0
Larimer,Colorado,2011,4,443.0
Larimer,Colorado,2013,4,435.0
Larimer,Colorado,1982,3,706.0
Larimer,Colorado,1987,3,615.0
Larimer,Colorado,1992,3,634.0
Larimer,Colorado,2001,3,519.0
Larimer,Colorado,2003,3,522.0
Larimer,Colorado,2012,3,544.0
Larimer,Colorado,1983,2,808.0
Larimer,Colorado,1991,2,737.0
Larimer,Colorado,1993,2,779.0
Larimer,Colorado,2002,1,946.0
Larue,Kentucky,1981,2,872.0
Larue,Kentucky,1995,2,777.0
Larue,Kentucky,1980,1,1239.0
Larue,Kentucky,1983,1,1130.0
Larue,Kentucky,1985,1,1132.0
Larue,Kentucky,1986,1,1119.0
Larue,Kentucky,1992,1,1091.0
Larue,Kentucky,1993,1,1068.0
Larue,Kentucky,1998,1,939.0
Larue,Kentucky,2005,1,953.0
Las Animas,Colorado,1983,5,436.0
Las Animas,Colorado,1995,4,492.0
Las Animas,Colorado,1994,3,629.0
Las Animas,Colorado,2008,3,529.0
Las Animas,Colorado,1981,2,872.0
Las Animas,Colorado,1982,2,906.0
Las Animas,Colorado,1985,2,818.0
Las Animas,Colorado,1986,2,828.0
Las Animas,Colorado,1992,2,816.0
Las Animas,Colorado,1997,2,703.0
Las Animas,Colorado,2009,2,730.0
Las Animas,Colorado,1984,1,1105.0
Las Animas,Colorado,1988,1,1034.0
Las Animas,Colorado,1989,1,1050.0
Las Animas,Colorado,1991,1,1029.0
Las Animas,Colorado,1993,1,1068.0
Las Animas,Colorado,1996,1,1019.0
Las Animas,Colorado,2002,1,946.0
Las Animas,Colorado,2006,1,929.0
Las Animas,Colorado,2007,1,960.0
Lassen,California,1983,4,508.0
Lassen,California,1990,4,501.0
Lassen,California,1995,4,492.0
Lassen,California,1999,4,407.0
Lassen,California,1984,3,624.0
Lassen,California,1986,3,652.0
Lassen,California,2005,3,539.0
Lassen,California,2014,3,545.0
Lassen,California,1987,2,813.0
Lassen,California,1988,2,760.0
Lassen,California,1993,2,779.0
Lassen,California,1994,2,790.0
Lassen,California,2009,2,730.0
Lassen,California,2013,2,686.0
Lassen,California,1980,1,1239.0
Lassen,California,1981,1,1151.0
Lassen,California,1982,1,1232.0
Lassen,California,1985,1,1132.0
Lassen,California,1989,1,1050.0
Lassen,California,1992,1,1091.0
Lassen,California,1998,1,939.0
Lassen,California,2004,1,945.0
Lassen,California,2006,1,929.0
Lassen,California,2008,1,935.0
Lassen,California,2010,1,922.0
Lassen,California,2011,1,984.0
Lassen,California,2012,1,944.0
Latah,Idaho,1995,4,492.0
Latah,Idaho,1997,4,454.0
Latah,Idaho,2007,3,551.0
Latah,Idaho,1986,2,828.0
Latah,Idaho,1992,2,816.0
Latah,Idaho,1981,1,1151.0
Latah,Idaho,1991,1,1029.0
Latah,Idaho,1993,1,1068.0
Latah,Idaho,1994,1,1045.0
Latah,Idaho,2000,1,947.0
Latah,Idaho,2001,1,962.0
Latah,Idaho,2002,1,946.0
Latah,Idaho,2004,1,945.0
Latah,Idaho,2009,1,1001.0
Latah,Idaho,2011,1,984.0
Latah,Idaho,2013,1,921.0
Latimer,Oklahoma,1994,4,511.0
Latimer,Oklahoma,1995,4,492.0
Latimer,Oklahoma,1997,4,454.0
Latimer,Oklahoma,1985,2,818.0
Latimer,Oklahoma,1987,2,813.0
Latimer,Oklahoma,1990,2,777.0
Latimer,Oklahoma,1991,2,737.0
Latimer,Oklahoma,1993,2,779.0
Latimer,Oklahoma,1998,2,694.0
Latimer,Oklahoma,1982,1,1232.0
Latimer,Oklahoma,1984,1,1105.0
Latimer,Oklahoma,1992,1,1091.0
Latimer,Oklahoma,1996,1,1019.0
Latimer,Oklahoma,1999,1,900.0
Latimer,Oklahoma,2003,1,944.0
Latimer,Oklahoma,2008,1,935.0
Lauderdale,Alabama,1980,10,278.0
Lauderdale,Alabama,1984,8,280.0
Lauderdale,Alabama,1998,7,291.0
Lauderdale,Alabama,2009,7,319.0
Lauderdale,Alabama,2007,6,345.0
Lauderdale,Alabama,1981,5,475.0
Lauderdale,Alabama,1982,5,477.0
Lauderdale,Alabama,1985,5,426.0
Lauderdale,Alabama,1990,5,428.0
Lauderdale,Alabama,1992,5,459.0
Lauderdale,Alabama,1994,5,447.0
Lauderdale,Alabama,1995,5,417.0
Lauderdale,Alabama,2005,5,380.0
Lauderdale,Alabama,1986,4,533.0
Lauderdale,Alabama,1993,4,525.0
Lauderdale,Alabama,2008,4,428.0
Lauderdale,Alabama,2010,4,442.0
Lauderdale,Alabama,1983,3,625.0
Lauderdale,Alabama,1987,3,615.0
Lauderdale,Alabama,1988,3,591.0
Lauderdale,Alabama,2001,3,519.0
Lauderdale,Alabama,2002,2,670.0
Lauderdale,Alabama,2003,2,676.0
Lauderdale,Alabama,2004,2,704.0
Lauderdale,Alabama,1989,1,1050.0
Lauderdale,Alabama,1997,1,964.0
Lauderdale,Alabama,2000,1,947.0
Lauderdale,Mississippi,1980,18,169.0
Lauderdale,Mississippi,1982,18,160.0
Lauderdale,Mississippi,1981,16,175.0
Lauderdale,Mississippi,2003,16,171.0
Lauderdale,Mississippi,1983,14,178.0
Lauderdale,Mississippi,2010,14,179.0
Lauderdale,Mississippi,1984,13,191.0
Lauderdale,Mississippi,2012,12,200.0
Lauderdale,Mississippi,2014,12,197.0
Lauderdale,Mississippi,1986,10,249.0
Lauderdale,Mississippi,1987,10,236.0
Lauderdale,Mississippi,1992,9,281.0
Lauderdale,Mississippi,1997,9,240.0
Lauderdale,Mississippi,1989,8,273.0
Lauderdale,Mississippi,1990,8,296.0
Lauderdale,Mississippi,1993,8,317.0
Lauderdale,Mississippi,2008,8,264.0
Lauderdale,Mississippi,1998,7,291.0
Lauderdale,Mississippi,2005,7,303.0
Lauderdale,Mississippi,2013,7,285.0
Lauderdale,Mississippi,1991,6,362.0
Lauderdale,Mississippi,1999,6,298.0
Lauderdale,Mississippi,2000,6,275.0
Lauderdale,Mississippi,2002,6,324.0
Lauderdale,Mississippi,1985,5,426.0
Lauderdale,Mississippi,1995,5,417.0
Lauderdale,Mississippi,1996,5,405.0
Lauderdale,Mississippi,2001,5,356.0
Lauderdale,Mississippi,2004,5,355.0
Lauderdale,Mississippi,1988,4,474.0
Lauderdale,Mississippi,1994,4,511.0
Lauderdale,Mississippi,2007,4,462.0
Lauderdale,Mississippi,2009,3,581.0
Lauderdale,Mississippi,2011,3,548.0
Lauderdale,Mississippi,2006,2,674.0
Lauderdale,Tennessee,1980,3,728.0
Lauderdale,Tennessee,1981,3,679.0
Lauderdale,Tennessee,1985,3,641.0
Lauderdale,Tennessee,2008,3,529.0
Lauderdale,Tennessee,2010,3,548.0
Lauderdale,Tennessee,2011,3,548.0
Lauderdale,Tennessee,2013,3,535.0
Lauderdale,Tennessee,1984,2,794.0
Lauderdale,Tennessee,1987,2,813.0
Lauderdale,Tennessee,1988,2,760.0
Lauderdale,Tennessee,1996,2,736.0
Lauderdale,Tennessee,1999,2,650.0
Lauderdale,Tennessee,2003,2,676.0
Lauderdale,Tennessee,2012,2,684.0
Lauderdale,Tennessee,1982,1,1232.0
Lauderdale,Tennessee,1983,1,1130.0
Lauderdale,Tennessee,1989,1,1050.0
Lauderdale,Tennessee,1995,1,1078.0
Lauderdale,Tennessee,2000,1,947.0
Lauderdale,Tennessee,2002,1,946.0
Lauderdale,Tennessee,2004,1,945.0
Lauderdale,Tennessee,2006,1,929.0
Lauderdale,Tennessee,2009,1,1001.0
Lauderdale,Tennessee,2014,1,933.0
Laurel,Kentucky,1991,14,183.0
Laurel,Kentucky,2012,8,263.0
Laurel,Kentucky,1983,7,323.0
Laurel,Kentucky,1990,7,331.0
Laurel,Kentucky,1995,7,318.0
Laurel,Kentucky,2009,7,319.0
Laurel,Kentucky,2014,6,334.0
Laurel,Kentucky,1980,5,501.0
Laurel,Kentucky,1993,5,446.0
Laurel,Kentucky,2010,5,381.0
Laurel,Kentucky,1986,4,533.0
Laurel,Kentucky,2007,4,462.0
Laurel,Kentucky,2011,4,443.0
Laurel,Kentucky,1982,3,706.0
Laurel,Kentucky,1985,3,641.0
Laurel,Kentucky,1998,3,538.0
Laurel,Kentucky,2013,3,535.0
Laurel,Kentucky,1989,2,767.0
Laurel,Kentucky,1981,1,1151.0
Laurel,Kentucky,1984,1,1105.0
Laurel,Kentucky,1987,1,1071.0
