State,Year,TotalHomicide,Rank,Population,"In 10,000",Per Capita Rank
Tennessee,1991,401.0,16.0,4946886,0.8106109580855512,18.0
Tennessee,1992,468.0,15.0,5013999,0.9333867039064029,16.0
Tennessee,1993,468.0,16.0,5085666,0.9202334561491061,18.0
Tennessee,1994,449.0,16.0,5163016,0.8696467336146159,20.0
Tennessee,1995,473.0,15.0,5241168,0.9024705943408035,13.0
Tennessee,1996,423.0,15.0,5313576,0.7960740563417179,14.0
Tennessee,1997,439.0,13.0,5378433,0.8162228663999347,12.0
Tennessee,1998,436.0,12.0,5432679,0.802550638460325,9.0
Tennessee,1999,411.0,13.0,5483535,0.7495165071436583,9.0
Tennessee,2000,435.0,12.0,5703719,0.7626602923460991,3.0
Tennessee,2001,444.0,14.0,5750789,0.7720679718904658,7.0
Tennessee,2002,457.0,13.0,5795918,0.7884859654674203,7.0
Tennessee,2003,426.0,14.0,5847812,0.7284775912768742,9.0
Tennessee,2004,382.0,16.0,5910809,0.6462736319173907,12.0
Tennessee,2005,463.0,14.0,5991057,0.7728185527194951,6.0
Tennessee,2006,444.0,15.0,6088766,0.7292117975957689,10.0
Tennessee,2007,445.0,14.0,6175727,0.720562939391589,12.0
Tennessee,2008,412.0,13.0,6247411,0.6594731801701538,8.0
Tennessee,2009,486.0,12.0,6306019,0.7706922544952688,4.0
Tennessee,2010,397.0,15.0,6355311,0.6246743865091732,7.0
Tennessee,2011,421.0,13.0,6399291,0.6578853813649044,7.0
Tennessee,2012,440.0,12.0,6453898,0.6817585279469864,6.0
Tennessee,2013,363.0,16.0,6494340,0.5589482534021933,13.0
Tennessee,2014,414.0,13.0,6541223,0.6329091669860514,7.0
Texas,1980,2402.0,2.0,14338208,1.6752442146187305,3.0
Texas,1981,2293.0,2.0,14746318,1.5549644324773142,5.0
Texas,1982,1848.0,3.0,15331415,1.205368193346798,6.0
Texas,1983,2352.0,2.0,15751676,1.493174440611907,3.0
Texas,1984,2208.0,2.0,16007086,1.3793891030509862,2.0
Texas,1985,2248.0,2.0,16272734,1.3814519428634426,2.0
Texas,1986,2347.0,2.0,16561113,1.4171752828448185,2.0
Texas,1987,2039.0,2.0,16621791,1.2267029467522483,3.0
Texas,1988,2009.0,3.0,16667022,1.2053743014198937,2.0
Texas,1989,2142.0,2.0,16806735,1.2744890664367587,3.0
Texas,1990,2485.0,2.0,17044714,1.457930006921794,2.0
Texas,1991,2768.0,2.0,17339904,1.59631794962648,2.0
Texas,1992,2359.0,3.0,17650479,1.3365076381213226,5.0
Texas,1993,2271.0,3.0,17996764,1.2618935270807574,6.0
Texas,1994,2121.0,2.0,18338319,1.156594560275672,8.0
Texas,1995,1733.0,2.0,18679706,0.9277447942703168,11.0
Texas,1996,1549.0,2.0,19006240,0.8149954962159797,13.0
Texas,1997,1428.0,2.0,19355427,0.7377775752506003,17.0
Texas,1998,1448.0,2.0,19712389,0.7345634260768696,12.0
Texas,1999,1268.0,2.0,20044141,0.6326038117572611,14.0
Texas,2000,1308.0,2.0,20944499,0.6245076571179861,11.0
Texas,2001,1387.0,2.0,21319622,0.650574386356381,14.0
Texas,2002,1383.0,2.0,21690325,0.6376114696298927,16.0
Texas,2003,1510.0,2.0,22030931,0.6853999951250358,10.0
Texas,2004,1431.0,2.0,22394023,0.6390097929255498,13.0
Texas,2005,1480.0,2.0,22778123,0.6497462499434216,14.0
Texas,2006,1464.0,2.0,23359580,0.6267235969139856,16.0
Texas,2007,1533.0,2.0,23831983,0.6432532282353508,18.0
Texas,2008,1368.0,2.0,24309039,0.5627536325068219,17.0
Texas,2009,1470.0,2.0,24801761,0.5926998490147535,15.0
Texas,2010,1363.0,2.0,25241971,0.5399736811360729,18.0
Texas,2011,1217.0,2.0,25645629,0.4745448044967039,21.0
Texas,2012,1267.0,2.0,26084481,0.4857294266272731,20.0
Texas,2013,1272.0,2.0,26480266,0.48035771241874986,21.0
Texas,2014,1324.0,2.0,26964333,0.49101900647792773,20.0
Utah,1980,53.0,40.0,1472595,0.3599088683582384,41.0
Utah,1981,54.0,39.0,1515471,0.3563248653388946,39.0
Utah,1982,55.0,39.0,1558314,0.3529455552603647,38.0
Utah,1983,56.0,40.0,1594943,0.3511097261783023,39.0
Utah,1984,49.0,40.0,1622342,0.30203249376518637,41.0
Utah,1985,53.0,38.0,1642910,0.32259831640199405,38.0
Utah,1986,55.0,37.0,1662834,0.33076061711511795,39.0
Utah,1987,56.0,37.0,1678119,0.33370696595414273,37.0
Utah,1988,48.0,35.0,1689372,0.2841292503960051,39.0
Utah,1989,46.0,39.0,1705864,0.2696580735627225,43.0
Utah,1990,53.0,36.0,1729722,0.3064076192590485,40.0
Utah,1991,55.0,37.0,1771941,0.31039408196999785,41.0
Utah,1992,54.0,37.0,1821498,0.2964592879047904,41.0
Utah,1993,69.0,36.0,1875993,0.36780521036059305,37.0
Utah,1994,70.0,36.0,1930436,0.3626123839381363,36.0
Utah,1995,78.0,36.0,1976774,0.394582284064845,37.0
Utah,1996,67.0,35.0,2022253,0.331313638797915,39.0
Utah,1997,75.0,36.0,2065397,0.3631263142146522,35.0
Utah,1998,66.0,34.0,2100562,0.3142016279452832,35.0
Utah,1999,58.0,34.0,2129836,0.27232143695570926,36.0
Utah,2000,54.0,35.0,2244502,0.2405878898749032,35.0
Utah,2001,82.0,33.0,2283715,0.3590640688527246,29.0
Utah,2002,57.0,37.0,2324815,0.24518079933241999,38.0
Utah,2003,61.0,37.0,2360137,0.2584595724739708,35.0
Utah,2004,58.0,37.0,2401580,0.24150767411454127,42.0
Utah,2005,60.0,37.0,2457719,0.2441288039845076,41.0
Utah,2006,52.0,38.0,2525507,0.20589925112066607,42.0
Utah,2007,65.0,36.0,2597746,0.25021691882116265,39.0
Utah,2008,40.0,38.0,2663029,0.1502048982568346,45.0
Utah,2009,41.0,40.0,2723421,0.15054594937763938,45.0
Utah,2010,58.0,36.0,2775332,0.2089840062378123,40.0
Utah,2011,55.0,37.0,2814384,0.1954246470986191,43.0
Utah,2012,57.0,35.0,2853375,0.19976343803390723,40.0
Utah,2013,51.0,37.0,2897640,0.17600530086553196,42.0
Utah,2014,72.0,36.0,2936879,0.2451582104676427,37.0
Virginia,1980,468.0,16.0,5368334,0.8717788423745616,22.0
Virginia,1981,474.0,14.0,5444097,0.8706678077190763,21.0
Virginia,1982,427.0,15.0,5492783,0.7773837051272552,23.0
Virginia,1983,405.0,13.0,5564657,0.7278076618199468,23.0
Virginia,1984,457.0,11.0,5643870,0.8097280766566204,14.0
Virginia,1985,413.0,12.0,5715153,0.72264032126524,21.0
Virginia,1986,427.0,14.0,5811700,0.7347247793244662,23.0
Virginia,1987,453.0,10.0,5932268,0.7636202545131138,21.0
Virginia,1988,482.0,10.0,6036909,0.7984218413761083,18.0
Virginia,1989,511.0,12.0,6120246,0.8349337591985682,15.0
Virginia,1990,561.0,12.0,6213526,0.9028689990192365,13.0
Virginia,1991,596.0,10.0,6283853,0.9484626709122571,15.0
Virginia,1992,581.0,13.0,6383315,0.9101853817334724,18.0
Virginia,1993,559.0,14.0,6464795,0.8646832575510902,21.0
Virginia,1994,605.0,13.0,6536771,0.9255334170341901,17.0
Virginia,1995,519.0,13.0,6601392,0.7861978200961252,19.0
Virginia,1996,508.0,12.0,6665491,0.7621344024018636,15.0
Virginia,1997,508.0,12.0,6732878,0.7545064681106654,14.0
Virginia,1998,421.0,13.0,6789225,0.6201002323534718,21.0
Virginia,1999,376.0,14.0,6872912,0.5470752426336901,20.0
Virginia,2000,398.0,13.0,7105817,0.560104489040458,17.0
Virginia,2001,377.0,17.0,7198362,0.5237302597452032,23.0
Virginia,2002,391.0,15.0,7286873,0.5365813291929199,21.0
Virginia,2003,419.0,16.0,7366977,0.5687543208021418,20.0
Virginia,2004,392.0,15.0,7475575,0.5243743792283536,23.0
Virginia,2005,465.0,13.0,7577105,0.6136908489456064,17.0
Virginia,2006,408.0,16.0,7673725,0.5316844166294726,23.0
Virginia,2007,427.0,15.0,7751000,0.5508966584956779,21.0
Virginia,2008,370.0,17.0,7833496,0.47233061713441865,22.0
Virginia,2009,392.0,15.0,7925937,0.49457874822875836,22.0
Virginia,2010,387.0,17.0,8023699,0.48232118378319033,22.0
Virginia,2011,319.0,18.0,8101155,0.39377101166438616,28.0
Virginia,2012,334.0,18.0,8185080,0.4080595424846184,26.0
Virginia,2013,336.0,18.0,8252427,0.4071529502775365,26.0
Virginia,2014,354.0,15.0,8310993,0.4259418820350348,23.0
Vermont,1980,9.0,49.0,512524,0.17560153280626856,48.0
Vermont,1981,9.0,50.0,515594,0.17455594906069505,48.0
Vermont,1982,5.0,50.0,519109,0.09631888485847867,48.0
Vermont,1983,6.0,51.0,523302,0.11465654631551188,50.0
Vermont,1984,14.0,48.0,526660,0.2658261496980974,42.0
Vermont,1985,17.0,49.0,530035,0.3207335364645731,39.0
Vermont,1986,12.0,49.0,534066,0.22469133028502095,46.0
Vermont,1987,16.0,47.0,540267,0.29614986664001314,40.0
Vermont,1988,12.0,49.0,549763,0.2182758752407856,44.0
Vermont,1989,11.0,48.0,557707,0.1972361831571058,47.0
Vermont,1990,14.0,47.0,564526,0.2479956636186819,42.0
Vermont,1991,14.0,46.0,567141,0.2468521937225487,43.0
Vermont,1992,11.0,49.0,570115,0.19294352893714425,45.0
Vermont,1993,13.0,48.0,574004,0.22647925798426494,43.0
Vermont,1994,6.0,48.0,578900,0.10364484366902746,47.0
Vermont,1995,13.0,46.0,582827,0.2230507509089318,41.0
Vermont,1996,16.0,46.0,586352,0.2728736322209185,40.0
Vermont,1997,9.0,47.0,588665,0.15288831508582978,44.0
Vermont,1998,12.0,45.0,590579,0.20319042837622064,40.0
Vermont,1999,20.0,43.0,593740,0.33684777848890085,30.0
Vermont,2000,10.0,48.0,609618,0.1640371511339888,43.0
Vermont,2001,7.0,50.0,612223,0.11433742280182221,48.0
Vermont,2002,13.0,48.0,615442,0.2112303027742663,42.0
Vermont,2003,15.0,48.0,617858,0.24277422967736922,38.0
Vermont,2004,16.0,47.0,619920,0.2580978190734288,40.0
Vermont,2005,10.0,51.0,621215,0.16097486377502151,46.0
Vermont,2006,14.0,47.0,622892,0.2247580639982533,39.0
Vermont,2007,13.0,49.0,623481,0.208506754816907,42.0
Vermont,2008,17.0,47.0,624151,0.27236998739087176,36.0
Vermont,2009,8.0,51.0,624817,0.12803748937688955,49.0
Vermont,2010,7.0,51.0,625879,0.111842704420503,49.0
Vermont,2011,11.0,50.0,627049,0.17542488705029433,45.0
Vermont,2012,10.0,49.0,626090,0.15972144579852737,47.0
Vermont,2013,11.0,49.0,626210,0.17565992239025247,43.0
Vermont,2014,11.0,50.0,625214,0.17593975822678312,47.0
Washington,1980,222.0,24.0,4154678,0.5343374384248311,35.0
Washington,1981,208.0,27.0,4235731,0.4910604568609291,34.0
Washington,1982,192.0,28.0,4276552,0.4489598162257819,36.0
Washington,1983,226.0,22.0,4300266,0.5255488846503914,31.0
Washington,1984,216.0,23.0,4343656,0.4972769482666215,29.0
Washington,1985,234.0,22.0,4400098,0.531806337040675,26.0
Washington,1986,225.0,24.0,4452720,0.5053091144289333,32.0
Washington,1987,254.0,21.0,4531901,0.5604712018201633,26.0
Washington,1988,273.0,21.0,4639893,0.5883756371105971,23.0
Washington,1989,211.0,23.0,4746316,0.4445553140583139,35.0
Washington,1990,249.0,23.0,4900780,0.5080823868853529,29.0
Washington,1991,221.0,25.0,5013443,0.4408148252608038,35.0
Washington,1992,274.0,22.0,5139011,0.5331765197622655,33.0
Washington,1993,287.0,23.0,5247704,0.5469058468236775,32.0
Washington,1994,317.0,22.0,5334896,0.594200899136553,28.0
Washington,1995,288.0,23.0,5431024,0.5302867378232908,29.0
Washington,1996,258.0,21.0,5509963,0.4682427087078443,28.0
Washington,1997,250.0,23.0,5604105,0.4461015630506566,29.0
Washington,1998,215.0,21.0,5687832,0.37799991279629913,30.0
Washington,1999,182.0,23.0,5756361,0.316171970451471,33.0
Washington,2000,203.0,21.0,5910512,0.3434558630453673,27.0
Washington,2001,199.0,22.0,5985722,0.33245780542430803,31.0
Washington,2002,208.0,22.0,6052349,0.34366821873622955,31.0
Washington,2003,204.0,23.0,6104115,0.33420078094858957,33.0
Washington,2004,208.0,23.0,6178645,0.33664339025789636,32.0
Washington,2005,226.0,21.0,6257305,0.3611778553226988,34.0
Washington,2006,207.0,23.0,6370753,0.32492234434453826,33.0
Washington,2007,186.0,27.0,6461587,0.28785498051794395,38.0
Washington,2008,192.0,22.0,6562231,0.29258342170520973,34.0
Washington,2009,207.0,22.0,6667426,0.31046463807772295,33.0
Washington,2010,175.0,24.0,6742830,0.2595349430432029,37.0
Washington,2011,183.0,23.0,6826627,0.26806796387146975,36.0
Washington,2012,215.0,21.0,6897058,0.3117271161124062,33.0
Washington,2013,194.0,21.0,6963985,0.2785761313385942,35.0
Washington,2014,206.0,20.0,7054655,0.2920057749103252,35.0
Wisconsin,1980,145.0,32.0,4712045,0.3077220187837765,44.0
Wisconsin,1981,148.0,32.0,4726343,0.31313850899098944,42.0
Wisconsin,1982,148.0,30.0,4728870,0.3129711749318548,40.0
Wisconsin,1983,135.0,30.0,4721438,0.28592983747748035,41.0
Wisconsin,1984,124.0,30.0,4735563,0.2618484855971719,43.0
Wisconsin,1985,142.0,29.0,4747767,0.2990879712504847,41.0
Wisconsin,1986,144.0,32.0,4755618,0.3027997623021866,41.0
Wisconsin,1987,168.0,27.0,4777919,0.35161751381720785,36.0
Wisconsin,1988,145.0,29.0,4822388,0.3006809074674207,37.0
Wisconsin,1989,176.0,25.0,4856574,0.36239538407115796,37.0
Wisconsin,1990,238.0,25.0,4902265,0.4854898704986369,33.0
Wisconsin,1991,248.0,23.0,4952675,0.5007394993614562,34.0
Wisconsin,1992,219.0,26.0,5004636,0.43759426259971757,35.0
Wisconsin,1993,241.0,25.0,5055318,0.4767256975723386,34.0
Wisconsin,1994,247.0,25.0,5095504,0.48474105799936573,33.0
Wisconsin,1995,241.0,26.0,5137004,0.4691450503055867,34.0
Wisconsin,1996,225.0,24.0,5173828,0.43488109770947164,33.0
Wisconsin,1997,225.0,25.0,5200235,0.43267275421206924,31.0
Wisconsin,1998,,,5222124,,
Wisconsin,1999,200.0,22.0,5250446,0.38092002088965393,26.0
Wisconsin,2000,172.0,24.0,5373999,0.32005960551909296,30.0
Wisconsin,2001,198.0,23.0,5406835,0.366203148422321,27.0
Wisconsin,2002,166.0,28.0,5445162,0.3048577801725642,33.0
Wisconsin,2003,193.0,25.0,5479203,0.3522410102345177,30.0
Wisconsin,2004,160.0,29.0,5514026,0.29016910692840403,36.0
Wisconsin,2005,220.0,23.0,5546166,0.39667042061128355,30.0
Wisconsin,2006,174.0,28.0,5577655,0.31195905806293145,35.0
Wisconsin,2007,198.0,24.0,5610775,0.3528924257344128,31.0
Wisconsin,2008,146.0,29.0,5640996,0.2588195417972287,37.0
Wisconsin,2009,154.0,31.0,5669264,0.271640198798292,36.0
Wisconsin,2010,170.0,27.0,5690475,0.2987448323733959,35.0
Wisconsin,2011,147.0,28.0,5705288,0.2576557046725774,38.0
Wisconsin,2012,181.0,23.0,5719960,0.31643577927118377,31.0
Wisconsin,2013,182.0,23.0,5736754,0.31725257872308976,32.0
Wisconsin,2014,171.0,24.0,5751525,0.2973124519149269,33.0
West Virginia,1980,134.0,35.0,1951349,0.6867044285773586,33.0
West Virginia,1981,122.0,33.0,1954124,0.6243206674704368,31.0
West Virginia,1982,107.0,35.0,1949604,0.548829403304466,33.0
West Virginia,1983,97.0,34.0,1945061,0.4986990125245429,33.0
West Virginia,1984,88.0,34.0,1927697,0.456503278264167,31.0
West Virginia,1985,75.0,36.0,1906831,0.39332274333698164,35.0
West Virginia,1986,120.0,33.0,1882350,0.6375009960953064,27.0
West Virginia,1987,104.0,34.0,1857585,0.5598667086566699,27.0
West Virginia,1988,101.0,33.0,1830215,0.5518477337362004,29.0
West Virginia,1989,125.0,31.0,1806568,0.6919197063160645,22.0
West Virginia,1990,110.0,31.0,1792481,0.6136745661460288,25.0
West Virginia,1991,112.0,35.0,1798212,0.6228409108603434,27.0
West Virginia,1992,118.0,35.0,1805462,0.6535723266399404,24.0
West Virginia,1993,129.0,34.0,1816179,0.7102824115904876,23.0
West Virginia,1994,110.0,34.0,1818490,0.6048974698788555,27.0
West Virginia,1995,92.0,35.0,1820560,0.5053390165663313,30.0
West Virginia,1996,69.0,34.0,1818983,0.37933284698097786,35.0
West Virginia,1997,85.0,35.0,1815588,0.46816788830946227,27.0
West Virginia,1998,81.0,33.0,1811688,0.4470968511134368,26.0
West Virginia,1999,69.0,33.0,1806928,0.38186358283229876,25.0
West Virginia,2000,64.0,34.0,1807021,0.35417407988064337,25.0
West Virginia,2001,40.0,37.0,1801481,0.2220395330286581,41.0
West Virginia,2002,76.0,34.0,1805414,0.4209560798797395,27.0
West Virginia,2003,65.0,36.0,1812295,0.35866125547993016,29.0
West Virginia,2004,66.0,36.0,1816438,0.36334848753439425,30.0
West Virginia,2005,78.0,36.0,1820492,0.4284556043091648,29.0
West Virginia,2006,76.0,36.0,1827912,0.4157749388373182,29.0
West Virginia,2007,62.0,37.0,1834052,0.338049302855099,33.0
West Virginia,2008,64.0,36.0,1840310,0.3477674956936603,31.0
West Virginia,2009,77.0,36.0,1847775,0.4167174033635047,28.0
West Virginia,2010,57.0,38.0,1854239,0.3074037381373167,34.0
West Virginia,2011,84.0,34.0,1856301,0.452512819849798,23.0
West Virginia,2012,72.0,34.0,1856872,0.38774885937210535,28.0
West Virginia,2013,58.0,36.0,1853914,0.31285162094897606,33.0
West Virginia,2014,74.0,35.0,1849489,0.40011051701307765,25.0
Wyoming,1980,34.0,45.0,474185,0.717019728586944,30.0
Wyoming,1981,26.0,46.0,491712,0.5287648054145516,32.0
Wyoming,1982,34.0,43.0,506400,0.6714060031595577,25.0
Wyoming,1983,30.0,44.0,510345,0.5878376392440408,26.0
Wyoming,1984,20.0,47.0,504896,0.39612118139181135,32.0
Wyoming,1985,25.0,46.0,499695,0.5003051861635598,31.0
Wyoming,1986,29.0,45.0,495633,0.5851103538303544,28.0
Wyoming,1987,11.0,48.0,476965,0.23062488861866173,45.0
Wyoming,1988,14.0,46.0,465101,0.30100988817482655,36.0
Wyoming,1989,22.0,46.0,458374,0.47995741468756953,32.0
Wyoming,1990,23.0,44.0,453401,0.5072772225910397,30.0
Wyoming,1991,15.0,45.0,457739,0.32769766176795073,40.0
Wyoming,1992,20.0,44.0,463491,0.43150783941867266,36.0
Wyoming,1993,18.0,47.0,469033,0.38376830628122116,35.0
Wyoming,1994,20.0,43.0,474982,0.4210685878622769,35.0
Wyoming,1995,12.0,48.0,478447,0.2508114796414232,40.0
Wyoming,1996,18.0,45.0,480085,0.3749336055073581,36.0
Wyoming,1997,18.0,44.0,480031,0.3749757828140266,34.0
Wyoming,1998,17.0,43.0,480045,0.35413346665416784,31.0
Wyoming,1999,13.0,47.0,479602,0.2710580856626953,37.0
Wyoming,2000,12.0,46.0,494300,0.2427675500708072,34.0
Wyoming,2001,11.0,47.0,494657,0.22237631328375015,40.0
Wyoming,2002,16.0,45.0,500017,0.31998912036990745,32.0
Wyoming,2003,17.0,46.0,503453,0.3376680643476153,32.0
Wyoming,2004,13.0,50.0,509106,0.25534957356621213,41.0
Wyoming,2005,17.0,47.0,514157,0.3306383069762738,35.0
Wyoming,2006,9.0,50.0,522667,0.1721937677335665,46.0
Wyoming,2007,18.0,46.0,534876,0.3365265968187019,34.0
Wyoming,2008,10.0,49.0,546043,0.1831357603705203,44.0
Wyoming,2009,12.0,48.0,559851,0.21434274476601808,41.0
Wyoming,2010,8.0,50.0,564487,0.14172159854877084,45.0
Wyoming,2011,20.0,44.0,567299,0.35254777463030956,33.0
Wyoming,2012,17.0,45.0,576305,0.2949826914567807,35.0
Wyoming,2013,17.0,46.0,582122,0.2920350029718856,34.0
Wyoming,2014,14.0,49.0,582531,0.24033055751539403,38.0
